"id","record_id","name","format","url","description"
629,"DAT-14-en",NULL,"OGC:WMS","https%3A%2F%2Fimage.discomap.eea.europa.eu%2Farcgis%2Fservices%2FGioLandPublic%2FHRL_ImperviousnessClassifiedChange_06_09%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
645,"WRB-Reference-Soil-Groups-250k","WFS","ogc:wfs","https%3A%2F%2Fwww.dov.vlaanderen.be%2Fgeoserver%2Fwfs%3FSERVICE%3DWFS%26version%3D1.1.0%26request%3DGetFeature",NULL
654,"f6370904-e1ac-49be-b874-e400170d3769","NZ.HazardArea","OGC:WMS-1.1.1-http-get-map","https%3A%2F%2Fwms.mapama.gob.es%2Fsig%2FBiodiversidad%2FINESErosionCauces%2Fwms.aspx","Erosión en cauces"
661,"f72f5698-4a3d-4af2-ae12-a4b1cf151cec","af250m_nutrient_p_t_m_agg30cm","OGC:WMS","https%3A%2F%2Fmaps.isric.org%2Fmapserv%3Fmap%3D%2Fmap%2Faf250m_nutrient.map",NULL
693,"bbe45de0-88fd-11da-a88f-000d939bc5d8","geonetwork:crops_3845","OGC:WMS-1.1.1-http-get-map","https%3A%2F%2Fdata.apps.fao.org%2Fmap%2Fgsrv%2Fgsrv1%2Fgeonetwork%2Fwms%3Fstyles%3Dgeonetwork_crops_3845_style","Potential for agricolture by-products as feed and fertiliser inputs"
698,"fd3fc7ff-07d3-477a-a905-c46dbecc9dcc","SOI2","OGC:WMS-1.3.0-http-get-map","https%3A%2F%2Fio.apps.fao.org%2Fgeoserver%2Fwms%2FGAEZ_V4%2FLR_SOI2%2Fv2%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities","Land and Water Resources - Soil suitability - Soil and terrain suitability"
703,"DAT-14-en",NULL,"OGC:WMS","https%3A%2F%2Fimage.discomap.eea.europa.eu%2Farcgis%2Fservices%2FGioLandPublic%2FHRL_ImperviousnessChange_12_15%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
707,"DAT-14-en",NULL,"OGC:WMS","https%3A%2F%2Fimage.discomap.eea.europa.eu%2Farcgis%2Fservices%2FGioLandPublic%2FHRL_BuiltUp_2018%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
711,"DAT-14-en",NULL,"OGC:WMS","https%3A%2F%2Fimage.discomap.eea.europa.eu%2Farcgis%2Fservices%2FGioLandPublic%2FHRL_ImperviousnessChange_15_18%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
714,"fao-fsa-map-34.1.32","FSA_34-1-32","OGC:WMS-1.1.0-http-get-map","http%3A%2F%2Fwww.fao.org%2Ffishery%2Fgeoserver%2Ffsa%2Fows%3FSERVICE%3DWMS","Subdivision 34.1.32 of FAO Major Area 34"
726,"0b644920-ff5e-4aac-a124-8b478bda606c","Service de visualisation WMS","OGC:WMS","https%3A%2F%2Fgeoservices.wallonie.be%2Farcgis%2Fservices%2FSOL_SOUS_SOL%2FCARBIOSOL%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS","Adresse de connexion au service de visualisation WMS de la couche de données CARBIOSOL - Incertitudes des Teneurs en Carbone organique total - période 2004-2014"
727,"0b644920-ff5e-4aac-a124-8b478bda606c","INSPIRE - Sols en Wallonie (BE) - Service de visualisation WMS","OGC:WMS","https%3A%2F%2Fgeoservices.wallonie.be%2FINSPIRE%2FWMS%2FSO%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
734,"3baa29ae-2803-443c-bc0b-8ba1444c21fd","ETRAIN:MONTH:MONTH","OGC:WMS-1.3.0-http-get-map","https%3A%2F%2Fio.apps.fao.org%2Fgeoserver%2Fwms%2FWATER%2FAWA_ETRAIN%2Fv2%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities","Evapotranspiration from Precipitation (Awash, Ethiopia - Monthly -100m)"
745,"ARLPA_TO:07.09.03_AD_2012-03-05-11:00",NULL,"WFS","https%3A%2F%2Fwebgis.arpa.piemonte.it%2Fags%2Fservices%2Frischi_naturali%2FPS_SqueeSAR_Radarsat%2FMapServer%2FWFSServer%3Frequest%3DGetCapabilities%26service%3DWFS",NULL
753,"697ff99d-7cf2-495e-849d-a8d94212d615","NPP:MONTH:MONTH","OGC:WMS-1.3.0-http-get-map","https%3A%2F%2Fio.apps.fao.org%2Fgeoserver%2Fwms%2FWAPOR_2%2FL3_LAM_NPP_M%2Fv2%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities","Net Primary Production (Lamego"
778,"bd053730-88fd-11da-a88f-000d939bc5d8","problem_soil_africa","OGC:WMS-1.1.1-http-get-map","http%3A%2F%2Fgeonetwork.fao.org%2Fows%2F8","Dominant land resources types in  Africa"
780,"fao-species-map-bah","SPECIES_DIST_BAH","OGC:WMS-1.1.0-http-get-map","http%3A%2F%2Fwww.fao.org%2Ffishery%2Fgeoserver%2Fspecies%2Fows%3FSERVICE%3DWMS","FAO aquatic species distribution map of Paralichthys olivaceus (Bastard halibut)"
797,"DAT-14-en",NULL,"OGC:WMS","https%3A%2F%2Fimage.discomap.eea.europa.eu%2Farcgis%2Fservices%2FGioLandPublic%2FHRL_ImperviousnessChange_12_15%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
801,"DAT-14-en",NULL,"OGC:WMS","https%3A%2F%2Fimage.discomap.eea.europa.eu%2Farcgis%2Fservices%2FGioLandPublic%2FHRL_BuiltUp_2018%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
805,"DAT-14-en",NULL,"OGC:WMS","https%3A%2F%2Fimage.discomap.eea.europa.eu%2Farcgis%2Fservices%2FGioLandPublic%2FHRL_ImperviousnessChange_15_18%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
809,"DAT-14-en",NULL,"OGC:WMS","https%3A%2F%2Fimage.discomap.eea.europa.eu%2Farcgis%2Fservices%2FGioLandPublic%2FHRL_ImperviousnessClassifiedChange_06_09%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
813,"DAT-14-en",NULL,"OGC:WMS","https%3A%2F%2Fimage.discomap.eea.europa.eu%2Farcgis%2Fservices%2FGioLandPublic%2FHRL_ImperviousnessChange_12_15%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
817,"DAT-14-en",NULL,"OGC:WMS","https%3A%2F%2Fimage.discomap.eea.europa.eu%2Farcgis%2Fservices%2FGioLandPublic%2FHRL_BuiltUp_2018%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
821,"DAT-14-en",NULL,"OGC:WMS","https%3A%2F%2Fimage.discomap.eea.europa.eu%2Farcgis%2Fservices%2FGioLandPublic%2FHRL_ImperviousnessChange_15_18%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
36003,"3d9638-3043-507b-bd62-8cb982a96e6a","teneur_carbone_bdat","ogc:wms","https%3A%2F%2Fagroenvgeo.data.inra.fr%2Fgeoserver%2Fgissol_bdat%2Fwms%3F","Carte des teneurs en Carbone par canton issues des données de la Base de données d'analyses de terre (BDAT) pour la période 2000-2004. Ces données n'utilisent pas toutes les analyses de la BDAT. Pour des données plus récentes, consulter l'application https://webapps.gissol.fr/geosol/. Les analyses proviennent de la Base de Données des Analyses de Terre (BDAT).Le programme Base de Données des Analyses de Terre (BDAT) regroupe depuis vingt ans les résultats d'analyses d'horizons de surface de sols cultivés, effectuées sur l'ensemble du territoire national, à la demande d'agriculteurs, par des laboratoires agréés par le Ministère en charge de l'agriculture. Cet article a pour objectif de présenter les derniers résultats produits par ce programme. Il aborde successivement la présentation de l'organisation du programme, des développements méthodologiques connexes et des principaux résultats sur le statut et l'évolution des propriétés des horizons de surface des sols cultivés. A ce jour, la BDAT recense 22 830 147 résultats analytiques provenant de 1 962 238 échantillons récoltés sur la période 1990-2009. L'analyse de ces données permet par exemple de mettre en évidence à l'échelle nationale une forte hétérogénéité spatiale de la richesse en phosphore assimilable, des baisses des teneurs en carbone des sols initialement les plus pourvus et d'une hausse généralisée des pH des sols non calcaires. Cependant, les biais statistiques inhérents à la stratégie d'échantillonnage adoptée peuvent être importants et difficilement quantifiables. Des précautions doivent être prises pour interpréter les résultats issus d'analyses d'une telle base de données. Cependant, le programme BDAT constitue une source d'informations importante sur la variabilité des propriétés des horizons de surface des sols cultivés et les résultats statistiques agrégés sont aujourd'hui librement disponibles sur internet (http://bdat.gissol.fr)."
825,"DAT-14-en",NULL,"OGC:WMS","https%3A%2F%2Fimage.discomap.eea.europa.eu%2Farcgis%2Fservices%2FGioLandPublic%2FHRL_ImperviousnessChange_12_15%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
829,"DAT-14-en",NULL,"OGC:WMS","https%3A%2F%2Fimage.discomap.eea.europa.eu%2Farcgis%2Fservices%2FGioLandPublic%2FHRL_BuiltUp_2018%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
833,"DAT-14-en",NULL,"OGC:WMS","https%3A%2F%2Fimage.discomap.eea.europa.eu%2Farcgis%2Fservices%2FGioLandPublic%2FHRL_ImperviousnessClassifiedChange_06_09%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
837,"DAT-14-en",NULL,"OGC:WMS","https%3A%2F%2Fimage.discomap.eea.europa.eu%2Farcgis%2Fservices%2FGioLandPublic%2FHRL_ImperviousnessChange_12_15%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
841,"DAT-14-en",NULL,"OGC:WMS","https%3A%2F%2Fimage.discomap.eea.europa.eu%2Farcgis%2Fservices%2FGioLandPublic%2FHRL_BuiltUp_2018%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
845,"DAT-14-en",NULL,"OGC:WMS","https%3A%2F%2Fimage.discomap.eea.europa.eu%2Farcgis%2Fservices%2FGioLandPublic%2FHRL_ImperviousnessChange_15_18%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
862,"DAT-14-en",NULL,"OGC:WMS","https%3A%2F%2Fimage.discomap.eea.europa.eu%2Farcgis%2Fservices%2FGioLandPublic%2FHRL_ImperviousnessChange_12_15%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
866,"DAT-14-en",NULL,"OGC:WMS","https%3A%2F%2Fimage.discomap.eea.europa.eu%2Farcgis%2Fservices%2FGioLandPublic%2FHRL_BuiltUp_2018%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
876,"DAT-14-en",NULL,"OGC:WMS","https%3A%2F%2Fimage.discomap.eea.europa.eu%2Farcgis%2Fservices%2FGioLandPublic%2FHRL_ImperviousnessClassifiedChange_06_09%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
923,"DAT-14-en",NULL,"OGC:WMS","https%3A%2F%2Fimage.discomap.eea.europa.eu%2Farcgis%2Fservices%2FGioLandPublic%2FHRL_ImperviousnessChange_12_15%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
927,"DAT-14-en",NULL,"OGC:WMS","https%3A%2F%2Fimage.discomap.eea.europa.eu%2Farcgis%2Fservices%2FGioLandPublic%2FHRL_BuiltUp_2018%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
931,"DAT-14-en",NULL,"OGC:WMS","https%3A%2F%2Fimage.discomap.eea.europa.eu%2Farcgis%2Fservices%2FGioLandPublic%2FHRL_ImperviousnessChange_15_18%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
950,"0df2947b-e8b8-42e5-a52d-16cf5ded1cf2","af250m_nutrient","OGC:WMS","https%3A%2F%2Fmaps.isric.org%2Fmapserv%3Fmap%3D%2Fmap%2Faf250m_nutrient.map",NULL
959,"af37bbe6-8f77-436e-9613-094ad14b1e54","Sunken_Suriname_river","OGC:WMS","https%3A%2F%2Fwww.gonini.org%2Fgeoserver%2Fgonini%2Fwms%3Frequest%3DGetCapabilities","Brownsweg original course Suriname River"
985,"2951378c-ccbe-4955-930d-2aeca095cd17","NPP:MONTH:MONTH","OGC:WMS-1.3.0-http-get-map","https%3A%2F%2Fio.apps.fao.org%2Fgeoserver%2Fwms%2FWAPOR_2%2FL3_ODN_NPP_M%2Fv2%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities","Net Primary Production (Office du Niger"
999,"075d04be-4b56-4c1a-a17a-6684b3b3b41e","NPP:DEKAD:10-DAYS","OGC:WMS-1.3.0-http-get-map","https%3A%2F%2Fio.apps.fao.org%2Fgeoserver%2Fwms%2FWAPOR_2%2FL3_SED_NPP_D%2Fv2%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities","Net Primary Production (Senegal Delta"
1001,"1f462050-8c95-41cd-be29-854ae0059251","WATER_MM:DEKAD:10-DAYS","OGC:WMS-1.3.0-http-get-map","https%3A%2F%2Fio.apps.fao.org%2Fgeoserver%2Fwms%2FWAPOR_2%2FL3_KOG_E_D%2Fv2%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities","Evaporation (Koga"
1010,"DAT-137-en",NULL,"OGC:WMS","https%3A%2F%2Fbio.discomap.eea.europa.eu%2Farcgis%2Fservices%2FEUNIS%2FMosaic_Vegetated%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
1037,"DAT-14-en",NULL,"OGC:WMS","https%3A%2F%2Fimage.discomap.eea.europa.eu%2Farcgis%2Fservices%2FGioLandPublic%2FHRL_ImperviousnessChange_12_15%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
1041,"DAT-14-en",NULL,"OGC:WMS","https%3A%2F%2Fimage.discomap.eea.europa.eu%2Farcgis%2Fservices%2FGioLandPublic%2FHRL_BuiltUp_2018%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
1045,"DAT-14-en",NULL,"OGC:WMS","https%3A%2F%2Fimage.discomap.eea.europa.eu%2Farcgis%2Fservices%2FGioLandPublic%2FHRL_ImperviousnessClassifiedChange_06_09%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
1060,"DAT-14-en","0","OGC:WMS","https%3A%2F%2Fimage.discomap.eea.europa.eu%2Farcgis%2Fservices%2FGioLandPublic%2FHRL_ImperviousnessDensity_2009%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS","Imperviousness density 2009"
1071,"410d5762-20a9-4694-8867-beac87f00e9e","VHS:H2O4H_FF_RCP85","OGC:WMS-1.1.1-http-get-capabilities","https%3A%2F%2Fio.apps.fao.org%2Fgismgr%2Fapi%2Fv1%2FRICCAR%2FVHS%2Fwms%3Fservice%3DWMS%26VERSION%3D1.1.1%26request%3DGetCapabilities",NULL
1076,"410d5762-20a9-4694-8867-beac87f00e9e","RICCAR:vhs","OGC:WMS-1.3.0-http-get-map","https%3A%2F%2Fio.apps.fao.org%2Fgeoserver%2Fwms","Vulnerability Hotspots"
1103,"r_friuve:m3956-cc-i1451",NULL,"Web Feature Service (WFS)","https%3A%2F%2Fserviziogc.regione.fvg.it%2Fgeoserver%2FCAR_GEO%2Fwfs%3Frequest%3DGetCapabilities%26service%3Dwfs%26version%3D2.0.0",NULL
1104,"r_friuve:m3956-cc-i1451",NULL,"Web Map Service (WMS)","https%3A%2F%2Fserviziogc.regione.fvg.it%2Fgeoserver%2FCAR_GEO%2Fwms%3Frequest%3DGetCapabilities%26service%3Dwms%26version%3D1.3.0",NULL
1113,"54a707a1-32ce-40c6-84bd-02d1e0e405cf","NPP:DEKAD:10-DAYS","OGC:WMS-1.3.0-http-get-map","https%3A%2F%2Fio.apps.fao.org%2Fgeoserver%2Fwms%2FWAPOR_2%2FL3_BUS_NPP_D%2Fv2%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities","Net Primary Production (Busia"
1127,"DAT-14-en",NULL,"OGC:WMS","https%3A%2F%2Fimage.discomap.eea.europa.eu%2Farcgis%2Fservices%2FGioLandPublic%2FHRL_ImperviousnessClassifiedChange_15_18%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
1135,"86fcbd00-3eff-4375-956b-afa202dd10f9","PERCO:MONTH:MONTH","OGC:WMS-1.3.0-http-get-map","https%3A%2F%2Fio.apps.fao.org%2Fgeoserver%2Fwms%2FWATER%2FK3_PERCO%2Fv2%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities","Percolation (K3)"
1138,"ffa182a0-241d-4cb3-bd1f-a6d256125a55","WDE","OGC:WMS-1.3.0-http-get-map","https%3A%2F%2Fio.apps.fao.org%2Fgeoserver%2Fwms%2FGAEZ_V4%2FRES01_WDE%2Fv2%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities","Agro-climatic Resources - Moisture Regime - Reference evapotranspiration deficit (mm; AWC=100 mm)"
1140,"daa7c719-2ce6-457d-97da-8868175032c5","teneur_p_ass_rmqs","ogc:wms","https%3A%2F%2Fagroenvgeo.data.inra.fr%2Fgeoserver%2Fgissol_rmqs%2Fwms%3F",NULL
1162,"r_lombar:9f3daa68-02ab-451c-9de0-7ab8581c976c",NULL,"WMS","https%3A%2F%2Fwww.cartografia.servizirl.it%2Farcgis1%2Fservices%2Fterritorio%2Ffattibilita_geologica%2FMapServer%2FWMSServer%3F",NULL
1168,"DAT-14-en",NULL,"OGC:WMS","https%3A%2F%2Fimage.discomap.eea.europa.eu%2Farcgis%2Fservices%2FGioLandPublic%2FHRL_ImperviousnessDensity_2018%2FImageServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS",NULL
1186,"eea_v_3035_1_mio_crop-intens-nuts3_p_2005-2010_v01_r00","0","OGC:WMS","https%3A%2F%2Fland.discomap.eea.europa.eu%2Farcgis%2Fservices%2FAgriculture%2FCropland_intensification_Nutrient_2005_2010%2FMapServer%2FWMSServer%3Frequest%3DGetCapabilities%26service%3DWMS","Percentage of croplands per administrative units with increased nutrient inputs"
1194,"r_piemon:37c6413b-b07f-4f4c-9344-f2e43ea52bbd",NULL,"Web Map Service (WMS)","https%3A%2F%2Fgeomap.reteunitaria.piemonte.it%2Fws%2Fagrigeo%2Frp-01%2Fcarsuowms%2Fwms_carsuo%3Fservice%3DWMS%26version%3D1.1.1%26request%3DgetCapabilities",NULL
1196,"r_piemon:dl45po47-sh45-p44w-854d-58fdq6p9iu45",NULL,"Web Map Service (WMS)","https%3A%2F%2Fgeomap.reteunitaria.piemonte.it%2Fws%2Fagrigeo%2Frp-01%2Fcarpedwms%2Fwms_carped%3Fservice%3DWMS%26version%3D1.1.1%26request%3DgetCapabilities",NULL
1199,"DAT-14-en","0","OGC:WMS","https%3A%2F%2Fimage.discomap.eea.europa.eu%2Farcgis%2Fservices%2FGioLandPublic%2FHRL_ImperviousnessDensity_2015%2FMapServer%2FWMSServer%3Fservice%3DWMS","Imperviousness Density 2015"
1212,"fao-species-map-yht","SPECIES_DIST_YHT","OGC:WMS-1.1.0-http-get-map","http%3A%2F%2Fwww.fao.org%2Ffishery%2Fgeoserver%2Fspecies%2Fows%3FSERVICE%3DWMS","FAO aquatic species distribution map of Ocythoe tuberculata (Tuberculate octopus)"
1233,"fao-fsa-map-47.1","FSA_47-1","OGC:WMS-1.1.0-http-get-map","http%3A%2F%2Fwww.fao.org%2Ffishery%2Fgeoserver%2Ffsa%2Fows%3FSERVICE%3DWMS","SUBAREA 47.1"
1242,"fcaa58a1-07ae-438f-a268-9f4e576aa892","RICCAR:vf","OGC:WMS-1.3.0-http-get-map","https%3A%2F%2Fio.apps.fao.org%2Fgeoserver%2Fwms","Vulnerability Assessment Output Indicators - Vulnerability (Future)"
1293,"9e808b73-b212-49e9-ae94-9588eb56406d","prod17","OGC:WMS","https%3A%2F%2Fwww.gonini.org%2Fgeoserver%2Fgonini%2Fwms%3Frequest%3DGetCapabilities","Suriname production 2017 (m3)"
1306,"78ad1bb8-27f2-48bf-93f7-1298be002980","NZ.HazardArea","OGC:WMS-1.1.1-http-get-map","https%3A%2F%2Fwms.mapama.gob.es%2Fsig%2FBiodiversidad%2FINESErosionEolica%2Fwms.aspx","Erosión Eólica"
1309,"8ebab619-0d7f-4320-adcc-8aac616d9ef8","Inspire View Services","HTTP:OGC:WMS","https%3A%2F%2Fresource.sgu.se%2Fservice%2Fwms%2Finspire%2FSO-Markgeokemi-atlas","Inspire visningstjänster"
1314,"fao-species-map-yxs","SPECIES_DIST_YXS","OGC:WMS-1.1.0-http-get-map","http%3A%2F%2Fwww.fao.org%2Ffishery%2Fgeoserver%2Fspecies%2Fows%3FSERVICE%3DWMS","FAO aquatic species distribution map of Ctenopteryx sicula (Toothed-fin squid)"
1340,"ebbdf610-2070-458b-8617-d37d64bc576f","TFW:MONTH:MONTH","OGC:WMS-1.3.0-http-get-map","https%3A%2F%2Fio.apps.fao.org%2Fgeoserver%2Fwms%2FWATER%2FK3_TF%2Fv2%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities","Total Flow (K3)"
1342,"fao-fsa-nested-map-34","FSA-NESTED_34","OGC:WMS-1.1.0-http-get-map","http%3A%2F%2Fwww.fao.org%2Ffishery%2Fgeoserver%2Ffsa%2Fows%3FSERVICE%3DWMS","ATLANTIC, EASTERN CENTRAL (Major Fishing Area 34) and its breakdown"
1378,"fao-fsa-map-87.1.15","FSA_87-1-15","OGC:WMS-1.1.0-http-get-map","http%3A%2F%2Fwww.fao.org%2Ffishery%2Fgeoserver%2Ffsa%2Fows%3FSERVICE%3DWMS","SUBDIVISION 87.1.15"
1392,"fao-species-map-hqb","SPECIES_DIST_HQB","OGC:WMS-1.1.0-http-get-map","http%3A%2F%2Fwww.fao.org%2Ffishery%2Fgeoserver%2Fspecies%2Fows%3FSERVICE%3DWMS","FAO aquatic species distribution map of Histioteuthis bonnellii (Umbrella squid)"
1403,"Textúra-osztály-(USDA)","WMS","ogc:wms","https%3A%2F%2Fmaps.rissac.hu%3A6443%2Farcgis%2Fservices%2Fdosoremi_web_mercator2%2FMapServer%2FWMSServer",NULL
1437,"Bodemkundig-booronderzoek-BRO","WFS","ogc:wfs","http%3A%2F%2Fgeodata.nationaalgeoregister.nl%2Fbrobhr%2Fwfs%3F%26request%3DGetCapabilities",NULL
1441,"c8592600-88fd-11da-a88f-000d939bc5d8","geonetwork:soilslop_3844","OGC:WMS-1.1.1-http-get-map","https%3A%2F%2Fdata.apps.fao.org%2Fmap%2Fgsrv%2Fgsrv1%2Fgeonetwork%2Fwms%3Fstyles%3Dgeonetwork_soilslop_3844_style","Soil and terrain suitability for ponds"
1454,"Bodemkaart-150.000","WFS","ogc:wfs","https%3A%2F%2Fgeodata.nationaalgeoregister.nl%2Fbodemkaart50000%2Fwfs%3Frequest%3DgetCapabilities%26service%3Dwfs",NULL
1474,"10aa9a77-1433-11e9-a8fa-a0481ca9e724","gyga_af_agg_erzd_tetas__m_1km","OGC:WMS","https%3A%2F%2Fmaps.isric.org%2Fmapserv%3Fmap%3D%2Fmap%2Fgyga.map",NULL
1490,"Dirvožemio-karbonatingumas-ir-rūgštingumas","WMS","ogc:wms","http%3A%2F%2F192.168.166.27%3A8080%2Fgeoserver%2FAtlasas_Tema-2%2Fwms%3Fservice%3DWMS%26version%3D1.1.0%26request%3DGetMap%26layers%3DAtlasas_Tema-2%3A22_5",NULL
1526,"e00c65cd-7577-4ebe-a888-5eaf7930acf5","gsoc:sq1","OGC:WMS-1.1.1-http-get-map","https%3A%2F%2Fdata.apps.fao.org%2Fmap%2Fgsrv%2Fgsrv1%2Fgsoc%2Fwms%3Fservice%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities","Soil Nutrient Availability (HWSD)"
1534,"10aa9ac9-1433-11e9-a8fa-a0481ca9e724","gyga_af_agg_erzd_awcpf23__m_1km","OGC:WMS","https%3A%2F%2Fmaps.isric.org%2Fmapserv%3Fmap%3D%2Fmap%2Fgyga.map",NULL
1544,"613EC54D-F759-4F0F-A00B-55A307F43015",NULL,"OGC:WMS-http-get-map","https%3A%2F%2Fwww.geoproxy.geoportal-th.de%2Fgeoproxy%2Fservices%2Fbodengeologie%3FSERVICE%3DWMS%26REQUEST%3DGetCapabilities%26VERSION%3D1.3.0","INSPIRE-WMS TH Bodengeologie"
1560,"Magyarország-Genetikus-Talajtérképe-1984","WMS","ogc:wms","http%3A%2F%2Fvektor.georgikon.hu%2Fmemnakh%2F",NULL
1571,"Mésztartalom","6,7,8","ogc:wms","https%3A%2F%2Fmaps.rissac.hu%3A6443%2Farcgis%2Fservices%2Fdosoremi_web_mercator2%2FMapServer%2FWMSServer",NULL
1579,"Bodemprofielen-kartering-Belgische-bodemkaart","vw_profiel","OGC:WFS","https%3A%2F%2Fwww.dov.vlaanderen.be%2Fgeoserver%2Fdov-pub-aardewerk%2Fwfs%3F","WFS-endpoint Bodemprofielen kartering Belgische bodemkaart"
1580,"Bodemprofielen-kartering-Belgische-bodemkaart","dov-pub-aardewerk:vw_profiel","OGC:WFS-2.0.0-http-get-capabilities","https%3A%2F%2Fwww.dov.vlaanderen.be%2Fgeoserver%2Fdov-pub-aardewerk%2Fwfs%3FSERVICE%3DWFS%26version%3D2.0.0%26request%3DGetCapabilities","WFS-capabilities Bodemprofielen kartering Belgische bodemkaart"
1581,"Bodemprofielen-kartering-Belgische-bodemkaart","vw_profiel","OGC:WMS-1.3.0-http-get-capabilities","https%3A%2F%2Fwww.dov.vlaanderen.be%2Fgeoserver%2Fdov-pub-aardewerk%2Fwms%3FSERVICE%3DWMS%26version%3D1.3.0%26request%3DGetCapabilities","WMS-capabilities Bodemprofielen kartering Belgische bodemkaart"
1583,"Bodemprofielen-kartering-Belgische-bodemkaart","vw_profiel","OGC:WMS-1.3.0-http-get-map","https%3A%2F%2Fwww.dov.vlaanderen.be%2Fgeoserver%2Fdov-pub-aardewerk%2Fwms%3FSERVICE%3DWMS%26version%3D1.3.0%26request%3DGetMap","WMS-map Bodemprofielen kartering Belgische bodemkaart"
1584,"Bodemprofielen-kartering-Belgische-bodemkaart","vw_profiel","OGC:WMS","https%3A%2F%2Fwww.dov.vlaanderen.be%2Fgeoserver%2Fdov-pub-aardewerk%2Fwms%3F","WMS-endpoint Bodemprofielen kartering Belgische bodemkaart"
1585,"Bodemprofielen-kartering-Belgische-bodemkaart","vw_profiel","OGC:WFS-2.0.0-http-get-feature","https%3A%2F%2Fwww.dov.vlaanderen.be%2Fgeoserver%2Fdov-pub-aardewerk%2Fwfs%3FSERVICE%3DWFS%26version%3D2.0.0%26request%3DGetFeature%26count%3D1%26typeName%3Dvw_profiel","WFS-feature Bodemprofielen kartering Belgische bodemkaart"
